Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr19.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr19.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr19.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr19

[+] Loading strelka  2.9.0  on cn2397 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr19/runWorkflow.py
[2021-03-13T05:24:01.139617] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:01.140224] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:01.140850] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:01.141358] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:01.141923] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr19'
[2021-03-13T05:24:01.142585] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:01.143143] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:01.143682] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:01.144176] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:01.144689] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr19/workspace/pyflow.data
[2021-03-13T05:24:01.145372] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:01.145989] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:01.146813] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:01.147562] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:01.148734] [cn2397.cit.nih.gov] [12665_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:01.149467] [cn2397.cit.nih.gov] [12665_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:01.880559] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.888719] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.889546] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.899061] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.899888] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.901002] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.901720] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.902622] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.903401] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.905035] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.905735] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.906668] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_008_chr9_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.907515] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_008_chr9_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.916737] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.925146] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.932868] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.935490] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.936567] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.937471] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.966594] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.967583] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.975596] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.976487] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.977310] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.978094] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.979172] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.979998] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.980988] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.981822] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.982720] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.983627] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.984627] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.991634] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.992817] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.993764] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.994923] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_009_chr10_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.996102] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_009_chr10_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.997003] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.997936] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.998991] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:01.999824] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.000945] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.001804] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.003070] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.003983] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.004899] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.005757] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.006765] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.007618] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.008662] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.009575] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.010583] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.017600] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.018630] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.019663] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.020596] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.021443] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.022380] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.023035] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.023967] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_010_chr11_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.024888] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_010_chr11_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.025874] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.027155] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.028258] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.028961] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.029779] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.030531] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.031361] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.032112] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.033065] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.034189] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.041915] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.042787] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.043696] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.044385] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.045303] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.046055] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.047086] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.048049] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.048975] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.049651] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.050518] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.051235] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.052104] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.052726] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.053627] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.054351] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.055349] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.056182] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.057330] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.065503] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.066626] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.067332] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.068466] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.069120] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.070173] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.070976] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.072017] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.072715] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.073547] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.074399] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.075338] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.076308] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.077107] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.077775] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.078694] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.079371] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.080532] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.081307] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.082126] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.082875] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.083699] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.092047] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.093405] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.094364] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.095266] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.096359] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.097599] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.098375] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.099299] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.100028] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.101033] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.102220] [cn2397.cit.nih.gov] [12665_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0008' to sub-workflow 'CallGenome'
