Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:24:54 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr1.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr1.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr1.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr1

[+] Loading strelka  2.9.0  on cn2407 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1/runWorkflow.py
[2021-03-13T05:24:55.945302] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:55.945739] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:55.946133] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:55.946564] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:55.947172] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1'
[2021-03-13T05:24:55.947964] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:55.948747] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:55.949237] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:55.949754] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:55.950286] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr1/workspace/pyflow.data
[2021-03-13T05:24:55.951049] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:55.951740] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:55.952177] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:55.952622] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:55.953331] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:55.954054] [cn2407.cit.nih.gov] [21101_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:59.319705] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_381_chr19_KI270882v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.320610] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_381_chr19_KI270882v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.321981] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_382_chr19_KI270883v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.322940] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_382_chr19_KI270883v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.324302] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_383_chr19_KI270884v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.328734] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_383_chr19_KI270884v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.329977] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_384_chr19_KI270885v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.330747] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_384_chr19_KI270885v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.331999] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_013_chr14_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.335370] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_385_chr19_KI270886v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.359244] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_385_chr19_KI270886v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.360079] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_345_chr18_GL383567v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.361100] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_386_chr19_KI270887v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.362674] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_386_chr19_KI270887v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.363366] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_294_chr11_KI270827v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.364562] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_387_chr19_KI270888v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.365810] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.368388] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_387_chr19_KI270888v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.399161] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_345_chr18_GL383567v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:59.401062] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_388_chr19_KI270889v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.401955] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_347_chr18_GL383571v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.402673] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_388_chr19_KI270889v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.403681] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.405147] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_389_chr19_KI270890v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.406635] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_389_chr19_KI270890v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.407813] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_390_chr19_KI270891v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.435221] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_390_chr19_KI270891v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.442162] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0003] Task initiated on local node
[2021-03-13T05:24:59.475038] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_391_chr1_KI270892v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.476285] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_347_chr18_GL383571v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:59.477383] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_391_chr1_KI270892v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.480373] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_392_chr2_KI270894v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.508720] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_392_chr2_KI270894v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.510982] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.511569] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0014' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.539856] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_393_chr2_KI270893v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.542011] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_394_chr3_KI270895v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.543273] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_385_chr19_KI270886v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.543906] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_394_chr3_KI270895v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.545750] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_395_chr4_KI270896v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.577686] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_395_chr4_KI270896v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.579364] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_396_chr5_KI270897v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.616337] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_396_chr5_KI270897v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.618350] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_397_chr5_KI270898v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.631441] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_385_chr19_KI270886v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:59.647722] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_397_chr5_KI270898v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.649998] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.675182] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.678270] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_399_chr7_KI270899v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.704546] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_399_chr7_KI270899v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.705760] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_400_chr8_KI270901v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.706662] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_400_chr8_KI270901v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.708072] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_401_chr8_KI270900v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.711502] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_401_chr8_KI270900v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.739035] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_402_chr11_KI270902v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.740642] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_345_chr18_GL383567v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.745448] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_402_chr11_KI270902v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.772823] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_403_chr11_KI270903v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.773879] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_020_chr21_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.774807] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_403_chr11_KI270903v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.777469] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.779358] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_404_chr12_KI270904v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.782870] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_347_chr18_GL383571v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.788462] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_405_chr15_KI270906v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.816198] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_020_chr21_0003] Task initiated on local node
[2021-03-13T05:24:59.818387] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_405_chr15_KI270906v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.819452] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.820490] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_406_chr15_KI270905v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.823665] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_406_chr15_KI270905v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.855250] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_407_chr17_KI270907v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.856043] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_407_chr17_KI270907v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.857194] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_408_chr17_KI270910v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.881899] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0006] Task initiated on local node
[2021-03-13T05:24:59.891022] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_408_chr17_KI270910v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.893410] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_409_chr17_KI270909v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.915114] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_409_chr17_KI270909v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.916338] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_410_chr17_JH159148v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.917139] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_410_chr17_JH159148v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.918234] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_411_chr17_KI270908v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.919536] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_411_chr17_KI270908v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.920537] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_412_chr18_KI270912v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.921482] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_412_chr18_KI270912v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.922702] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_413_chr18_KI270911v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.923567] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_413_chr18_KI270911v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.924537] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_414_chr19_GL949747v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.925364] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_414_chr19_GL949747v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.926263] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_415_chr22_KB663609v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.926975] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_415_chr22_KB663609v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.928097] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_416_chrX_KI270913v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.931415] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_416_chrX_KI270913v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.935824] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_417_chr19_KI270914v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.975072] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_417_chr19_KI270914v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.007729] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_418_chr19_KI270915v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.010201] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_418_chr19_KI270915v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.011285] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_385_chr19_KI270886v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:00.016412] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_419_chr19_KI270916v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.040082] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_419_chr19_KI270916v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.041004] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:25:00.042323] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_420_chr19_KI270917v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.044846] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_420_chr19_KI270917v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.069447] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0020] Task initiated on local node
[2021-03-13T05:25:00.075970] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0016] Task initiated on local node
[2021-03-13T05:25:00.084760] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_421_chr19_KI270918v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.086317] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.087462] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:00.089016] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_422_chr19_KI270919v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.118394] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_422_chr19_KI270919v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.119154] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:00.120421] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_423_chr19_KI270920v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.126192] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.162413] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_424_chr19_KI270921v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.172502] [cn2407.cit.nih.gov] [21101_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0010] Task initiated on local node
[2021-03-13T05:25:00.190080] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_424_chr19_KI270921v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.192109] [cn2407.cit.nih.gov] [21101_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_425_chr19_KI270922v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:00.192939] [cn2407.cit.nih.gov] [21101_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' launched from sub-workflow 'CallGenome'
