Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chrX.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chrX.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chrX.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chrX

[+] Loading strelka  2.9.0  on cn2418 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX/runWorkflow.py
[2021-03-13T05:24:02.358014] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.358678] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.359634] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.360590] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.361297] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX'
[2021-03-13T05:24:02.361984] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.362870] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.363646] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.364512] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:02.365200] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chrX/workspace/pyflow.data
[2021-03-13T05:24:02.366413] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.367484] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.368409] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.369050] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.370071] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.371143] [cn2418.cit.nih.gov] [64751_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:04.072131] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.073576] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.074705] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.076698] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_021_chr22_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.078687] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.079734] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_013_chr14_0003] Task initiated on local node
[2021-03-13T05:24:04.081921] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.086724] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.087952] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_014_chr15_0008] Task initiated on local node
[2021-03-13T05:24:04.090931] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0006] Task initiated on local node
[2021-03-13T05:24:04.092645] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.095288] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_021_chr22_0003] Task initiated on local node
[2021-03-13T05:24:04.096797] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.097935] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.112156] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_011_chr12_0009] Task initiated on local node
[2021-03-13T05:24:04.112996] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.114688] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.115841] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.117388] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.119475] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.135229] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.142868] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0005] Task initiated on local node
[2021-03-13T05:24:04.151674] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.153475] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.154788] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0008' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.156283] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.167333] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.168520] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.169718] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.172014] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.189559] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0003] Task initiated on local node
[2021-03-13T05:24:04.191039] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.193301] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.206111] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.207556] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.211167] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.220324] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.221629] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.223304] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.224933] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.238231] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.239862] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.244058] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.257949] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_022_chrX_0008] Task initiated on local node
[2021-03-13T05:24:04.259345] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.261691] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.274479] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.276513] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.288407] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.289750] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.290819] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.291979] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.294869] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.295971] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_024_chrM_0000_to_chromId_025_chr1_KI270706v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.296978] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_024_chrM_0000_to_chromId_025_chr1_KI270706v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.298021] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.298911] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.300239] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.301148] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.302293] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_031_chr1_KI270712v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.303456] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_031_chr1_KI270712v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.304700] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_032_chr1_KI270713v1_random_0000_to_chromId_033_chr1_KI270714v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.316415] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_032_chr1_KI270713v1_random_0000_to_chromId_033_chr1_KI270714v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.318421] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_034_chr2_KI270715v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.329779] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_034_chr2_KI270715v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.332007] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.346226] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_035_chr2_KI270716v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.350179] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_036_chr3_GL000221v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.361770] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_036_chr3_GL000221v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.363637] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_037_chr4_GL000008v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.365368] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_037_chr4_GL000008v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.366945] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.367904] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_038_chr5_GL000208v1_random_0000_to_chromId_040_chr9_KI270718v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.369203] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_041_chr9_KI270719v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.370338] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_041_chr9_KI270719v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.371621] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_042_chr9_KI270720v1_random_0000_to_chromId_043_chr11_KI270721v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.372912] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_042_chr9_KI270720v1_random_0000_to_chromId_043_chr11_KI270721v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.374590] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_044_chr14_GL000009v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.375796] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_044_chr14_GL000009v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.378337] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_045_chr14_GL000225v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.392464] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_045_chr14_GL000225v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.393976] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_046_chr14_KI270722v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.394905] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_014_chr15_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.398131] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_046_chr14_KI270722v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.410366] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_047_chr14_GL000194v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.411499] [cn2418.cit.nih.gov] [64751_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:04.412403] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_047_chr14_GL000194v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.426646] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.428169] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.432061] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_050_chr14_KI270725v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.449625] [cn2418.cit.nih.gov] [64751_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000] Task initiated on local node
[2021-03-13T05:24:04.450704] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_050_chr14_KI270725v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.451923] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_051_chr14_KI270726v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.452896] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_051_chr14_KI270726v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.453962] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_052_chr15_KI270727v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.454869] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_052_chr15_KI270727v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.456277] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_053_chr16_KI270728v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.457513] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_053_chr16_KI270728v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.458655] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_054_chr17_GL000205v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.459697] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_054_chr17_GL000205v2_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.461096] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_055_chr17_KI270729v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.462656] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_055_chr17_KI270729v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.463778] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_056_chr17_KI270730v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.464806] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_056_chr17_KI270730v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.466079] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.467302] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.468560] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_059_chr22_KI270733v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.469497] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_059_chr22_KI270733v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.470860] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_060_chr22_KI270734v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.471619] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_060_chr22_KI270734v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.473197] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_061_chr22_KI270735v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.474221] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_061_chr22_KI270735v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.475274] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_062_chr22_KI270736v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.476083] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_062_chr22_KI270736v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.477382] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_063_chr22_KI270737v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:04.478302] [cn2418.cit.nih.gov] [64751_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_063_chr22_KI270737v1_random_0000' to sub-workflow 'CallGenome'
