Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr9.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr9.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr9.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr9

[+] Loading strelka  2.9.0  on cn2412 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr9/runWorkflow.py
[2021-03-13T05:24:02.693951] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.694844] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.695554] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.696379] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.697362] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr9'
[2021-03-13T05:24:02.698566] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.699431] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.700271] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.701167] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:02.702133] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr9/workspace/pyflow.data
[2021-03-13T05:24:02.703363] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.704400] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.705338] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.707037] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.709178] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.710110] [cn2412.cit.nih.gov] [1120_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:07.079998] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_365_chr21_GL383578v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.082069] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_365_chr21_GL383578v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.083617] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.085567] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.100032] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0009] Task initiated on local node
[2021-03-13T05:24:07.106558] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0013] Task initiated on local node
[2021-03-13T05:24:07.111159] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_366_chr21_KI270874v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.112529] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.114498] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_367_chr21_KI270873v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.116318] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_367_chr21_KI270873v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.117632] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_019_chr20_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.119332] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_368_chr21_GL383579v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.120514] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_031_chr1_KI270712v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.123420] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_368_chr21_GL383579v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.154716] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0001] Task initiated on local node
[2021-03-13T05:24:07.157668] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_369_chr21_GL383580v2_alt_0000_to_chromId_370_chr21_GL383581v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.158758] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_176_chrUn_KI270744v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.161675] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_369_chr21_GL383580v2_alt_0000_to_chromId_370_chr21_GL383581v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.163585] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_223_chr3_KI270778v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.164635] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.166767] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_371_chr21_KI270872v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.168237] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_344_chr18_KI270864v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.173294] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_372_chr22_KI270875v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.180188] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_176_chrUn_KI270744v1_0000] Task initiated on local node
[2021-03-13T05:24:07.209959] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_372_chr22_KI270875v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.215467] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_223_chr3_KI270778v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.216859] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_344_chr18_KI270864v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.218517] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_373_chr22_KI270878v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.220732] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_373_chr22_KI270878v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.222476] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_374_chr22_KI270879v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.223858] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_374_chr22_KI270879v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.225604] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_375_chr22_KI270876v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.227459] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_375_chr22_KI270876v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.228883] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_204_chr1_KI270761v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.232112] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.233468] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_348_chr18_GL383568v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.238033] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_376_chr22_KI270877v1_alt_0000_to_chromId_377_chr22_GL383583v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.239668] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_378_chr22_GL383582v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.240864] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.248582] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_344_chr18_KI270864v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.265641] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_378_chr22_GL383582v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.267324] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_379_chrX_KI270880v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.269643] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_379_chrX_KI270880v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.271246] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.272530] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_380_chrX_KI270881v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.273523] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_380_chrX_KI270881v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.274869] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_019_chr20_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.276520] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_381_chr19_KI270882v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.277915] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0018' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.280695] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_381_chr19_KI270882v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.285459] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_382_chr19_KI270883v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.286477] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.288018] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_382_chr19_KI270883v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.290281] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.294328] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_383_chr19_KI270884v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.305761] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_019_chr20_0000] Task initiated on local node
[2021-03-13T05:24:07.308646] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0018] Task initiated on local node
[2021-03-13T05:24:07.320289] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_383_chr19_KI270884v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.321775] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_384_chr19_KI270885v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.322904] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_384_chr19_KI270885v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.324162] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_385_chr19_KI270886v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.325412] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.327091] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_385_chr19_KI270886v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.329486] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_386_chr19_KI270887v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.331278] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_386_chr19_KI270887v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.332762] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_176_chrUn_KI270744v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.341701] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_387_chr19_KI270888v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.343511] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0000] Task initiated on local node
[2021-03-13T05:24:07.364207] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_387_chr19_KI270888v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.365675] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.375318] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_388_chr19_KI270889v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.376903] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_388_chr19_KI270889v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.377993] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_042_chr9_KI270720v1_random_0000_to_chromId_043_chr11_KI270721v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.379451] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_389_chr19_KI270890v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.380874] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_344_chr18_KI270864v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.381844] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_389_chr19_KI270890v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.383056] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.385502] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_390_chr19_KI270891v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.424317] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0006] Task initiated on local node
[2021-03-13T05:24:07.426838] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_390_chr19_KI270891v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.428474] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_389_chr19_KI270890v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.429606] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_391_chr1_KI270892v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.430913] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_263_chr7_KI270807v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.432381] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_391_chr1_KI270892v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.433359] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.434531] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_392_chr2_KI270894v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.439409] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_392_chr2_KI270894v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.440773] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_389_chr19_KI270890v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.443740] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.445403] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.446715] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_263_chr7_KI270807v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.447537] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_019_chr20_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.448627] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0010] Task initiated on local node
[2021-03-13T05:24:07.449751] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_393_chr2_KI270893v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.451369] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0018' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.452266] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_394_chr3_KI270895v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.453644] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0014' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.459636] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_394_chr3_KI270895v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.482294] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_395_chr4_KI270896v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.483582] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.485067] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_395_chr4_KI270896v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.486220] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0014' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.487243] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_396_chr5_KI270897v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.488293] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.489292] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_396_chr5_KI270897v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.491863] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.493700] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_397_chr5_KI270898v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.497036] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_393_chr2_KI270893v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.500104] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_397_chr5_KI270898v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.501834] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.504397] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.507393] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:07.508768] [cn2412.cit.nih.gov] [1120_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:07.509660] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_005_chr6_0014] Task initiated on local node
[2021-03-13T05:24:07.523100] [cn2412.cit.nih.gov] [1120_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:07.532828] [cn2412.cit.nih.gov] [1120_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0003] Task initiated on local node
