Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:24:55 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr4.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr4.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr4.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr4

[+] Loading strelka  2.9.0  on cn2419 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr4/runWorkflow.py
[2021-03-13T05:24:58.223263] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:58.224100] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:58.224746] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:58.225198] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:58.225718] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr4'
[2021-03-13T05:24:58.226216] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:58.226622] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:58.227180] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:58.228056] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:58.228698] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr4/workspace/pyflow.data
[2021-03-13T05:24:58.229169] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:58.229786] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:58.230250] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:58.230889] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:58.232377] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:58.233145] [cn2419.cit.nih.gov] [44843_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:58.989380] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.990284] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.991207] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.992204] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.993191] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.994263] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:58.995555] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.004290] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.005320] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_011_chr12_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.006157] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_011_chr12_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.007098] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.008142] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.008928] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.009630] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.010571] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.011543] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.012391] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.013232] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.014464] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.015391] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.016584] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.017570] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.019023] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.019954] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.020994] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.021754] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.022872] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.023658] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.024875] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_012_chr13_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.034120] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_012_chr13_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.035315] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.036451] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.037380] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.038326] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.039129] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.039789] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.040578] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.041389] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.042301] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.043056] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.044335] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.045234] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.046293] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.047046] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.048303] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.049631] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.050883] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_013_chr14_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.051843] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_013_chr14_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.053299] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.054076] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.055149] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.056267] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.066976] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.069642] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.070993] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.072013] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.075161] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.077387] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.081599] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.085341] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.090837] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.093927] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.095088] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.096185] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.097625] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_014_chr15_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.099037] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_014_chr15_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.102992] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.103865] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.105286] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.106254] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.107967] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.108630] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.113123] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.122620] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.123605] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.124547] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.125355] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.126345] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.127182] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.128005] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.128803] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.129821] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_015_chr16_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.130607] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_015_chr16_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.131529] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.132321] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.132828] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_015_chr16_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.134135] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.144354] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.154299] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.155566] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.161128] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_015_chr16_0000] Task initiated on local node
[2021-03-13T05:24:59.175326] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.177098] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.178617] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.180624] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.181921] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.182838] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.190110] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.197391] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_016_chr17_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.197999] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0007' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.198883] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_016_chr17_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.200298] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.212954] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.214861] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.217529] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.220121] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.229602] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0007] Task initiated on local node
[2021-03-13T05:24:59.235223] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.236473] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0008' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.237280] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.238536] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_000_chr1_0002] Task initiated on local node
[2021-03-13T05:24:59.239194] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.240026] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0016' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.240960] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.243433] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0014' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.247107] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.254117] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0008] Task initiated on local node
[2021-03-13T05:24:59.259190] [cn2419.cit.nih.gov] [44843_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0005] Task initiated on local node
[2021-03-13T05:24:59.263456] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.264205] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0001' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.265171] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.266321] [cn2419.cit.nih.gov] [44843_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:59.267204] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:59.268508] [cn2419.cit.nih.gov] [44843_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0006' to sub-workflow 'CallGenome'
