Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr12.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr12.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr12.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr12

[+] Loading strelka  2.9.0  on cn2414 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12/runWorkflow.py
[2021-03-13T05:24:01.532411] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:01.533155] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:01.533705] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:01.534394] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:01.535462] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12'
[2021-03-13T05:24:01.536513] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:01.537156] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:01.537983] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:01.538733] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:01.539457] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr12/workspace/pyflow.data
[2021-03-13T05:24:01.540463] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:01.541327] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:01.542451] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:01.543517] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:01.544969] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:01.545854] [cn2414.cit.nih.gov] [26831_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:02.676530] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.677629] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0002] Task initiated on local node
[2021-03-13T05:24:02.678861] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.680052] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.681713] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0003] Task initiated on local node
[2021-03-13T05:24:02.683488] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_006_chr7_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.684966] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.686810] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_012_chr13_0005] Task initiated on local node
[2021-03-13T05:24:02.687970] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.689008] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.690714] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_001_chr2_0016' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.692025] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.693119] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0009' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.694298] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.696405] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.705855] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.708084] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.712604] [cn2414.cit.nih.gov] [26831_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_008_chr9_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:02.715455] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.717249] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0011] Task initiated on local node
[2021-03-13T05:24:02.725267] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.730726] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.738671] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_001_chr2_0016] Task initiated on local node
[2021-03-13T05:24:02.751011] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_006_chr7_0004] Task initiated on local node
[2021-03-13T05:24:02.752365] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.757691] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_017_chr18_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.758852] [cn2414.cit.nih.gov] [26831_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_008_chr9_0000] Task initiated on local node
[2021-03-13T05:24:02.760987] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_017_chr18_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.774213] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_018_chr19_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.775805] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_018_chr19_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.791672] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_018_chr19_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.793668] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_018_chr19_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.806234] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_018_chr19_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.809805] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_018_chr19_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.820732] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_018_chr19_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.823581] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_018_chr19_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.839005] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_018_chr19_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.840611] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_018_chr19_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.853584] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.854971] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.869821] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.871981] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.886610] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.887807] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.903560] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.905081] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.917486] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.920301] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.934907] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_019_chr20_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.936310] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_019_chr20_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.950311] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_020_chr21_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.951703] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_020_chr21_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.968304] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_020_chr21_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.971787] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_020_chr21_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.988909] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_020_chr21_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.990489] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_020_chr21_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.992079] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_020_chr21_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.993352] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_020_chr21_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.994876] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_021_chr22_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.996123] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_021_chr22_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.997974] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_021_chr22_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:02.999211] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_021_chr22_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.000692] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_021_chr22_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.001902] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_021_chr22_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.003284] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_021_chr22_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.004472] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_021_chr22_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.005643] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_021_chr22_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.006713] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_021_chr22_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.007840] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.008783] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.010191] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.011264] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.014058] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.027830] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.029377] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.052760] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.054513] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.074319] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.087102] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.088205] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0005' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.089385] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.090352] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0006' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.091592] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.092864] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0007' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.093886] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.094971] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0008' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.096266] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.097523] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0009' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.098862] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.100087] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0010' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.101368] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.102141] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0011' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.131368] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.132805] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0012' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.134108] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_022_chrX_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.135291] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_022_chrX_0013' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.137003] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.151577] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.152753] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.153746] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0001' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.154903] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.156098] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0002' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.157543] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.158629] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0003' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.159852] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_023_chrY_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.161200] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_023_chrY_0004' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.162808] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_024_chrM_0000_to_chromId_025_chr1_KI270706v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.165574] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_024_chrM_0000_to_chromId_025_chr1_KI270706v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.166918] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.167984] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.169260] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.170420] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.171702] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_031_chr1_KI270712v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.172572] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_031_chr1_KI270712v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.173704] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_032_chr1_KI270713v1_random_0000_to_chromId_033_chr1_KI270714v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.174647] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_032_chr1_KI270713v1_random_0000_to_chromId_033_chr1_KI270714v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.175745] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_034_chr2_KI270715v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.176937] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_034_chr2_KI270715v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.178072] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_035_chr2_KI270716v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.179426] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_035_chr2_KI270716v1_random_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:03.180550] [cn2414.cit.nih.gov] [26831_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_036_chr3_GL000221v1_random_0000' to sub-workflow 'CallGenome'
