Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr20.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr20.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr20.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr20

[+] Loading strelka  2.9.0  on cn2397 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20/runWorkflow.py
[2021-03-13T05:24:01.139616] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:01.140222] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:01.140729] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:01.141249] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:01.141920] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20'
[2021-03-13T05:24:01.142479] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:01.142945] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:01.143542] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:01.144069] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:01.144571] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr20/workspace/pyflow.data
[2021-03-13T05:24:01.145047] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:01.145636] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:01.146392] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:01.147082] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:01.148077] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:01.148763] [cn2397.cit.nih.gov] [12664_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:05.504863] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_339_chr17_GL383565v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.507255] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_339_chr17_GL383565v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.510453] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_277_chr8_KI270815v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.514588] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_340_chr17_KI270858v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.516144] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.519361] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0001] Task initiated on local node
[2021-03-13T05:24:05.526885] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_340_chr17_KI270858v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.542804] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0006] Task initiated on local node
[2021-03-13T05:24:05.544725] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.545697] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_340_chr17_KI270858v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.546559] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.548141] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0013' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.549262] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.551719] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_343_chr17_KI270860v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.575977] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_344_chr18_KI270864v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.578692] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_340_chr17_KI270858v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:05.583964] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_344_chr18_KI270864v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.600395] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_001_chr2_0013] Task initiated on local node
[2021-03-13T05:24:05.605790] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_345_chr18_GL383567v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.607167] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_345_chr18_GL383567v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.608177] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_284_chr10_KI270824v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.620890] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_346_chr18_GL383570v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.635022] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_346_chr18_GL383570v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.635883] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0012' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.636802] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_347_chr18_GL383571v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.638864] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_347_chr18_GL383571v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.639977] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.652892] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_348_chr18_GL383568v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.669460] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_003_chr4_0012] Task initiated on local node
[2021-03-13T05:24:05.670355] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_348_chr18_GL383568v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.671150] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.672403] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_349_chr18_GL383569v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.674667] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_349_chr18_GL383569v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.676197] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.677077] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_350_chr18_GL383572v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.678345] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.679863] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_350_chr18_GL383572v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.691386] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0011] Task initiated on local node
[2021-03-13T05:24:05.702988] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_351_chr18_KI270863v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.704581] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_317_chr14_KI270846v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.705646] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_351_chr18_KI270863v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.708788] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.709992] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.712388] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_352_chr19_KI270868v1_alt_0000_to_chromId_353_chr19_KI270865v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.717343] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.719972] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_354_chr19_GL383573v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.745177] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_317_chr14_KI270846v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:05.746317] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_010_chr11_0010] Task initiated on local node
[2021-03-13T05:24:05.765108] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_354_chr19_GL383573v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.766659] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_052_chr15_KI270727v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.767634] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_355_chr19_GL383575v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.770364] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_355_chr19_GL383575v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.771482] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.775289] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_356_chr19_GL383576v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.776508] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0013' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.781168] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_356_chr19_GL383576v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.807027] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_052_chr15_KI270727v1_random_0000] Task initiated on local node
[2021-03-13T05:24:05.809852] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_357_chr19_GL383574v1_alt_0000_to_chromId_358_chr19_KI270866v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.810577] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.812474] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_357_chr19_GL383574v1_alt_0000_to_chromId_358_chr19_KI270866v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.813621] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.815282] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_359_chr19_KI270867v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.818039] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_359_chr19_KI270867v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.860345] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_360_chr19_GL949746v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.866812] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:05.868460] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_360_chr19_GL949746v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.869488] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_317_chr14_KI270846v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.870784] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000] Task initiated on local node
[2021-03-13T05:24:05.871854] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_361_chr20_GL383577v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.872663] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.873798] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_361_chr20_GL383577v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.874473] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.875699] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_362_chr20_KI270869v1_alt_0000_to_chromId_363_chr20_KI270871v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.876684] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.877403] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_362_chr20_KI270869v1_alt_0000_to_chromId_363_chr20_KI270871v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.878287] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.880116] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_364_chr20_KI270870v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.898575] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_364_chr20_KI270870v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.899659] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.900758] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_365_chr21_GL383578v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.901641] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.902500] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_365_chr21_GL383578v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.903639] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_322_chr15_KI270849v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.904826] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_366_chr21_KI270874v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.907644] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_003_chr4_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.909192] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_366_chr21_KI270874v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.911433] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_285_chr10_GL383546v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.915339] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_048_chr14_KI270723v1_random_0000_to_chromId_049_chr14_KI270724v1_random_0000] Task initiated on local node
[2021-03-13T05:24:05.919969] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_367_chr21_KI270873v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.920967] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_322_chr15_KI270849v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:05.923634] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_367_chr21_KI270873v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.925265] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0003] Task initiated on local node
[2021-03-13T05:24:05.926738] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.928869] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_368_chr21_GL383579v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.939197] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_003_chr4_0015] Task initiated on local node
[2021-03-13T05:24:05.941349] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_285_chr10_GL383546v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:05.962471] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_368_chr21_GL383579v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.963647] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_278_chr9_GL383539v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.964723] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_369_chr21_GL383580v2_alt_0000_to_chromId_370_chr21_GL383581v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.967006] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_369_chr21_GL383580v2_alt_0000_to_chromId_370_chr21_GL383581v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.968192] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_340_chr17_KI270858v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.969461] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_371_chr21_KI270872v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.970215] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_020_chr21_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.973198] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_371_chr21_KI270872v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:05.975192] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0002' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:05.982421] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_372_chr22_KI270875v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.004185] [cn2397.cit.nih.gov] [12664_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_278_chr9_GL383539v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.005064] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_372_chr22_KI270875v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.007735] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_020_chr21_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.010668] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_373_chr22_KI270878v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.011650] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_293_chr11_JH159137v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.014433] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_373_chr22_KI270878v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.017137] [cn2397.cit.nih.gov] [12664_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.021744] [cn2397.cit.nih.gov] [12664_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_374_chr22_KI270879v1_alt_0000' to sub-workflow 'CallGenome'
