Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:25:02 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr6.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr6.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr6.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr6

[+] Loading strelka  2.9.0  on cn2422 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6/runWorkflow.py
[2021-03-13T05:25:05.050325] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:25:05.050985] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:25:05.051641] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:25:05.052228] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:25:05.052949] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6'
[2021-03-13T05:25:05.053722] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:25:05.054370] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:25:05.055086] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:25:05.055776] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:25:05.056536] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr6/workspace/pyflow.data
[2021-03-13T05:25:05.057627] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:25:05.058669] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:25:05.059658] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:25:05.060873] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:25:05.062388] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:25:05.063328] [cn2422.cit.nih.gov] [4165_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:25:09.550928] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_302_chr12_GL383552v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.553333] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.557176] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_245_chr5_KI270796v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.558357] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_303_chr12_GL383553v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.566324] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_019_chr20_0004] Task initiated on local node
[2021-03-13T05:25:09.572657] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0003] Task initiated on local node
[2021-03-13T05:25:09.584660] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_304_chr12_KI270834v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.585650] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_063_chr22_KI270737v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.586707] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_304_chr12_KI270834v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.589028] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.590096] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_273_chr8_KI270819v1_alt_0000_to_chromId_274_chr8_KI270820v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.590895] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_305_chr12_GL383551v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.591997] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_221_chr3_GL383526v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.595247] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.608954] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_063_chr22_KI270737v1_random_0000] Task initiated on local node
[2021-03-13T05:25:09.616609] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.619485] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_308_chr13_KI270840v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.620439] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.621675] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_308_chr13_KI270840v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.623043] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_249_chr6_KI270800v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.624252] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_309_chr13_KI270839v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.626483] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_309_chr13_KI270839v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.649434] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.652452] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_310_chr13_KI270843v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.653553] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_016_chr17_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.660476] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_311_chr13_KI270841v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.661387] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_004_chr5_0002] Task initiated on local node
[2021-03-13T05:25:09.662333] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_249_chr6_KI270800v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:09.663304] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_224_chr3_KI270781v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.664287] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_311_chr13_KI270841v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.665079] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_001_chr2_0020' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.669308] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_312_chr13_KI270838v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.684345] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.686583] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.687683] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.688787] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_018_chr19_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.690128] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_313_chr13_KI270842v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.691485] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.693372] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_314_chr14_KI270844v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.695132] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_314_chr14_KI270844v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.699791] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0015' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.700829] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_315_chr14_KI270847v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.703856] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:09.705668] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_019_chr20_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.706938] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_315_chr14_KI270847v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.713037] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_018_chr19_0004] Task initiated on local node
[2021-03-13T05:25:09.717141] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0003] Task initiated on local node
[2021-03-13T05:25:09.727523] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_316_chr14_KI270845v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.729816] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_316_chr14_KI270845v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.731585] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.732621] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.733737] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.735078] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_317_chr14_KI270846v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.738566] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.764567] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_318_chr15_KI270852v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.771532] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_319_chr15_KI270851v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.786361] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_004_chr5_0015] Task initiated on local node
[2021-03-13T05:25:09.799693] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_319_chr15_KI270851v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.807286] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_320_chr15_KI270848v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.809531] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:09.810526] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.811965] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_206_chr2_KI270773v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.816305] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_321_chr15_GL383554v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.836520] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_321_chr15_GL383554v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.837540] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_312_chr13_KI270838v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.838653] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_322_chr15_KI270849v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.841459] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_322_chr15_KI270849v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.842809] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_126_chrUn_KI270588v1_0000_to_chromId_167_chrUn_KI270521v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.844215] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_323_chr15_GL383555v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.846347] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_057_chr22_KI270731v1_random_0000_to_chromId_058_chr22_KI270732v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.848671] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_323_chr15_GL383555v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.869692] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_312_chr13_KI270838v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:09.871393] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_324_chr15_KI270850v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.872615] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_052_chr15_KI270727v1_random_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.873715] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_324_chr15_KI270850v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.875282] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_017_chr18_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.876356] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.878261] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.880343] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.882561] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_327_chr16_KI270855v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.883571] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_063_chr22_KI270737v1_random_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.889896] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_052_chr15_KI270727v1_random_0000] Task initiated on local node
[2021-03-13T05:25:09.899318] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_327_chr16_KI270855v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.911734] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_328_chr16_KI270853v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.912776] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_244_chr5_GL383530v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.915589] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_328_chr16_KI270853v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.916967] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_022_chrX_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.918636] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_329_chr16_GL383556v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.919595] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_017_chr18_0003] Task initiated on local node
[2021-03-13T05:25:09.921690] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_329_chr16_GL383556v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.927580] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_330_chr16_GL383557v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.928889] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0015' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.932716] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_244_chr5_GL383530v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:09.939322] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_330_chr16_GL383557v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.958594] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.959841] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_250_chr6_KI270799v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.960639] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_331_chr17_GL383563v3_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.962789] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_022_chrX_0010] Task initiated on local node
[2021-03-13T05:25:09.970307] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_332_chr17_KI270862v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.985034] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_332_chr17_KI270862v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.986808] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_333_chr17_KI270861v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.988512] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_310_chr13_KI270843v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.989934] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_333_chr17_KI270861v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:09.991459] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_249_chr6_KI270800v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:09.993300] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_334_chr17_KI270857v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.015322] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_250_chr6_KI270799v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:10.016995] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_334_chr17_KI270857v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.018284] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_310_chr13_KI270843v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:10.019374] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_335_chr17_JH159146v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.020947] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_000_chr1_0015' from sub-workflow 'CallGenome'
[2021-03-13T05:25:10.023524] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_335_chr17_JH159146v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.027277] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_336_chr17_JH159147v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.028649] [cn2422.cit.nih.gov] [4165_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_310_chr13_KI270843v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:10.029553] [cn2422.cit.nih.gov] [4165_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_336_chr17_JH159147v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:10.030747] [cn2422.cit.nih.gov] [4165_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_017_chr18_0003' launched from sub-workflow 'CallGenome'
