Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:24:54 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr2.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr2.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr2.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr2

[+] Loading strelka  2.9.0  on cn2425 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2/runWorkflow.py
[2021-03-13T05:24:56.032774] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:56.033213] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:56.033588] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:56.033955] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:56.034450] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2'
[2021-03-13T05:24:56.035020] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:56.035595] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:56.036132] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:56.036691] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] memMb: 386450
[2021-03-13T05:24:56.037185] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr2/workspace/pyflow.data
[2021-03-13T05:24:56.037624] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:56.038287] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:56.038879] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:56.039322] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:56.040046] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:56.041050] [cn2425.cit.nih.gov] [2274_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:25:01.256461] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.284636] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.285592] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.291343] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_399_chr7_KI270899v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.297030] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0015] Task initiated on local node
[2021-03-13T05:25:01.312277] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_007_chr8_0004] Task initiated on local node
[2021-03-13T05:25:01.339676] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_399_chr7_KI270899v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.341354] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_400_chr8_KI270901v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.342909] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.343747] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_400_chr8_KI270901v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.344458] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_007_chr8_0010' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.345592] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_401_chr8_KI270900v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.386623] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_401_chr8_KI270900v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.387330] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.388443] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_402_chr11_KI270902v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.389701] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.390580] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_402_chr11_KI270902v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.393163] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_002_chr3_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.394362] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_403_chr11_KI270903v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.395109] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0015' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.397383] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_403_chr11_KI270903v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.437288] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.438778] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_000_chr1_0004] Task initiated on local node
[2021-03-13T05:25:01.440886] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_404_chr12_KI270904v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.441687] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_179_chrUn_KI270747v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.442787] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_404_chr12_KI270904v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.443948] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.444592] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_405_chr15_KI270906v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.446466] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_405_chr15_KI270906v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.479985] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_406_chr15_KI270905v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.481234] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_406_chr15_KI270905v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.484579] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_208_chr2_KI270769v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.491615] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_407_chr17_KI270907v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.518476] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_016_chr17_0003] Task initiated on local node
[2021-03-13T05:25:01.520754] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_407_chr17_KI270907v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.522233] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0011' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.525771] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_408_chr17_KI270910v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.531733] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_408_chr17_KI270910v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.547040] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_006_chr7_0011] Task initiated on local node
[2021-03-13T05:25:01.563881] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_409_chr17_KI270909v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.565642] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_409_chr17_KI270909v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.566433] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_000_chr1_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.569510] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_410_chr17_JH159148v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.594977] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_410_chr17_JH159148v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.596022] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_409_chr17_KI270909v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.597264] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_411_chr17_KI270908v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.598292] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_411_chr17_KI270908v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.599502] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_412_chr18_KI270912v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.601666] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_412_chr18_KI270912v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.634653] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_413_chr18_KI270911v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.638778] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_179_chrUn_KI270747v1_0000] Task initiated on local node
[2021-03-13T05:25:01.656500] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_413_chr18_KI270911v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.674637] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_409_chr17_KI270909v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.681948] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_414_chr19_GL949747v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.684149] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_414_chr19_GL949747v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.684974] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_006_chr7_0011' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.686091] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_415_chr22_KB663609v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.686746] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_016_chr17_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.689897] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_415_chr22_KB663609v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.712595] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_415_chr22_KB663609v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.713653] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_416_chrX_KI270913v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.714644] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_416_chrX_KI270913v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.715758] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_417_chr19_KI270914v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.716759] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_417_chr19_KI270914v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.717800] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_277_chr8_KI270815v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.719671] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_418_chr19_KI270915v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.725225] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_418_chr19_KI270915v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.731333] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_277_chr8_KI270815v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.732429] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_415_chr22_KB663609v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.757149] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_419_chr19_KI270916v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.762834] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_419_chr19_KI270916v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.786679] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_420_chr19_KI270917v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.789247] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_420_chr19_KI270917v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.814090] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_421_chr19_KI270918v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.816818] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_421_chr19_KI270918v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.817901] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_179_chrUn_KI270747v1_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.819825] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_422_chr19_KI270919v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.847789] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_422_chr19_KI270919v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.849293] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_416_chrX_KI270913v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.850327] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_423_chr19_KI270920v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.852491] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_423_chr19_KI270920v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.853586] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_398_chr6_GL000251v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.856906] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_424_chr19_KI270921v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.858196] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_017_chr18_0003' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.867587] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_424_chr19_KI270921v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.893245] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_416_chrX_KI270913v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.896058] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_425_chr19_KI270922v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.896903] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.897906] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_425_chr19_KI270922v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.899060] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.899845] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_426_chr19_KI270923v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.903884] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_426_chr19_KI270923v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.905478] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_277_chr8_KI270815v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.911981] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_303_chr12_GL383553v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.944335] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000] Task initiated on local node
[2021-03-13T05:25:01.944893] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_427_chr3_KI270924v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.946573] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_427_chr3_KI270924v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.948249] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0002' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.949704] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_428_chr4_KI270925v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.951931] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_428_chr4_KI270925v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.952982] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_409_chr17_KI270909v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.955390] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_429_chr6_GL000252v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.966835] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_002_chr3_0002] Task initiated on local node
[2021-03-13T05:25:01.988934] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_429_chr6_GL000252v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.989821] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_284_chr10_KI270824v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:25:01.991503] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_430_chr8_KI270926v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:01.993419] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_430_chr8_KI270926v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.014854] [cn2425.cit.nih.gov] [2274_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_284_chr10_KI270824v1_alt_0000] Task initiated on local node
[2021-03-13T05:25:02.040078] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_431_chr11_KI270927v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.041032] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_007_chr8_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:02.041871] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_431_chr11_KI270927v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.042533] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_398_chr6_GL000251v2_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:25:02.044548] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_432_chr19_GL949748v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.074945] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_432_chr19_GL949748v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.075755] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_022_chrX_0003' from sub-workflow 'CallGenome'
[2021-03-13T05:25:02.077158] [cn2425.cit.nih.gov] [2274_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_433_chr22_KI270928v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:25:02.078349] [cn2425.cit.nih.gov] [2274_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_002_chr3_0012' from sub-workflow 'CallGenome'
